Bazaarvoice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
All Reviews Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Review ID;Submission Date;Initial Publish Date;Product ID;Product Name;Review Title;Review Text;Product Page URL;Review Authorization Source;Moderation Status;Content Codes;User ID;BV_FE_EXPAND;BV_FE_FAMILY;EAN;Category;Category ID;Top Level Category;Top Level Category ID;"Category
Hierarchy";Product Brand;Featured Badge;Staff Badge;Expert Badge;Merit Rank;Is a Ratings-Only Review;User Nickname;User Location;Shared Review with Facebook;Review Published Email;Review Commented Email;Overall Rating;Recommend to a Friend;Pros;Cons;Client Comments;Photo 1;Photo 2;Video 1;# of Comments;"# of Comments
Approved";"# of Comments
Rejected";"# of Comments
in Moderation";"# of Comments 
with Photo";"# of Comments 
with Video";"# of Helpful
Votes";"# of Not Helpful
Votes";"# of Inappropriate
Votes";Client Response 1;Response Department 1;Response Name 1;Response Type 1;Age;Using Mugler for;Gender;Received an incentive for this review;Verified Purchaser;Net Promoter Score;Net Promoter Comment;Campaign ID;Locale;Originating Domain;Display Code;Session Parameters
167659099;1/9/2017;1/10/2017;M010301001;Innocent Eau de Parfum;Very happy to find this one;I had looked everywhere for this perfume for my daughter. It's her favourite and is being discontinued? . May need to stock up. Very happy;https://www.mugler.co.uk/fragrance/women/innocent/fragrances/innocent-eau-de-parfum-M010301001.html;SITE;APPROVED;;abE3yDPtXNyoJ8xfGo6J1LoNNb;BV_FE_FAMILY:M010301001;M010301001;;Fragrances;innocent-perfumes;Fragrance;fragrance;Fragrance > Women > Innocent > Fragrances;MUGLER;;;;;;Sandypants;Norwich Uk;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;56-65;1-3 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
167645532;1/9/2017;1/10/2017;M010301001;Innocent Eau de Parfum;Amazing!!!!!!;Love love love Innocent by Thierry Mugler. So easy to order on line and a extra bonus getting the free samples too. A beautiful perfume which everyone comments on the scent.;https://www.mugler.co.uk/fragrance/women/innocent/fragrances/innocent-eau-de-parfum-M010301001.html;SITE;APPROVED;;ab0ppG57aXXmTxaLNqXvieznVd;BV_FE_FAMILY:M010301001;M010301001;;Fragrances;innocent-perfumes;Fragrance;fragrance;Fragrance > Women > Innocent > Fragrances;MUGLER;;;;;;Annie09;Glasgow;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;36-45;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
211251544;7/15/2019;7/17/2019;M011001001;Les Exceptions - Chyprissime;Divine;I've worn Angel since it was launched and it became my signature fragrance., as such I never envisaged that I'd change. It was on my way back from a business trip that I was wandering around Heathrow airport looking at all the mugler products that a representative approached me and suggested this particular fragrance. Albeit a little more expensive than Angel this has now become my new signature fragrance. The fragrance is divine and for me makes a statement.;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---chyprissime-M011001001.html;OTHER;APPROVED;;TMGUK004695376;BV_FE_FAMILY:M011001001;M011001001;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Jayney;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;More than 25 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
209731442;6/1/2019;6/2/2019;M011001001;Les Exceptions - Chyprissime;;"When I was much younger I wore a parfum that I
Loved it defined who I was and when it was discontinued I was devastated. Angel took the place of that parfum and for 20 years became part of my persona until Chyprissime came to me as evocative as time itself. Welcome home Chyprissime .";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---chyprissime-M011001001.html;OTHER;APPROVED;;TMGUK004755877;BV_FE_FAMILY:M011001001;M011001001;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Frances K;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;More than 25 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
198826137;4/10/2018;4/10/2018;M011001001;Les Exceptions - Chyprissime;Divine;Decadent, sophisticated and alluring scent. This perfume leaves me feeling fresh.;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---chyprissime-M011001001.html;SITE;APPROVED;;TMGUK004381868;BV_FE_FAMILY:M011001001;M011001001;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 100;;PennyP;Swansea;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194132270;12/13/2017;12/14/2017;M011001001;Les Exceptions - Chyprissime;My wife's favourite;Mugler Les Exceptions - Chyprissime, is my wife's favourite perfume since I bought it for her to wear at our son's wedding. Unfortunately the top came off in her wash bag when we were away one night - but the bag now smells divine! The fragrance is long lasting and everyone comments on it. It came with a few testers but she still prefers this one.;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---chyprissime-M011001001.html;SITE;APPROVED;;adypFV2sD1jvEPNC725uEa1b8Z;BV_FE_FAMILY:M011001001;M011001001;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;ians57;Kent, England;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;56-65;1-3 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
212074726;8/16/2019;8/18/2019;M011001006;Les Exceptions - Cuir Impertinent;Scrumptious;"Smells devine. Put it on this morning and I swear the fragrance is getting better as the day goes on. Just lovely 
Thanx Thierry Mugler";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---cuir-impertinent-M011001006.html;OTHER;APPROVED;;TMGUK005103881;BV_FE_FAMILY:M011001006;M011001006;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 250;;Tina2012;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;1-3 years;Female;Yes;;;;BV_REVIEW_DISPLAY;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
211569150;7/27/2019;7/29/2019;M011001006;Les Exceptions - Cuir Impertinent;Over the Musk.;A nice fragrence that seems to be long lasting.  On me it smells manly but my Daughter likes it for those occaisions when she  doesn't want floral/citrus.;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---cuir-impertinent-M011001006.html;OTHER;APPROVED;;TMGUK004344860;BV_FE_FAMILY:M011001006;M011001006;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 250;;LordIan;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 or over;4-10 years;Male;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
197561746;2/24/2018;2/24/2018;M011001006;Les Exceptions - Cuir Impertinent;Perfect purfum;"Excellent choices 
Wonderful smell
The selected species in the fragrance composition are very good";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---cuir-impertinent-M011001006.html;SITE;APPROVED;;TMGUK004609384;BV_FE_FAMILY:M011001006;M011001006;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Bianco;SA;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;26-35;Less than 1 year;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
172780668;3/4/2017;3/4/2017;M011001003;Les Exceptions - Fougère Furieuse;;This parfum is lovely and great and recommend it for anyone k;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---fougere-furieuse-M011001003.html;SITE;APPROVED;;TMGUK004219867;BV_FE_FAMILY:M011001003;M011001003;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Olukonti;London;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;36-45;Less than 1 year;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
168104499;1/16/2017;1/16/2017;M011001003;Les Exceptions - Fougère Furieuse;Fourage;This is my favourite for daily wear it is fresh sweet gets me noticed suoer aroma just beats others in this collection;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---fougere-furieuse-M011001003.html;SITE;APPROVED;;TMGUK003753359;BV_FE_FAMILY:M011001003;M011001003;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 10;;Sparkles;England;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;56-65;Less than 1 year;Female;;;;;BV_PRR_REVIEW_THANKYOU;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
179436859;5/18/2017;5/19/2017;M020403092;Les Exceptions - Hot Cologne;Waste of money;I dont know why I bough this, it smells nearly the same as Cologne from Mugler. Only nearly 3 time the price! If you have Cologne do not wastes your money on this, The bottle and packaging is I think where the additional 66% of the money goes to.;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---hot-cologne-M020403092.html;SITE;APPROVED;;TMGUK00025959;BV_FE_FAMILY:M020403092;M020403092;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;OlaFactory;London, UK;0;Yes;No;1;No;;;;;;;0;0;0;0;0;0;9;1;0;;;;;46-55;;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
194226396;12/15/2017;12/17/2017;M011001005;Les Exceptions - Oriental Extreme;Exceptional!;I give exceptional as I did it for my elegant bottle of Oriental Express on my instagram page! It’s warm and long lasting and anytime your body warm up other explosion of smell will goes to atmosphere. First of all I love and my boyfriend loves this perfume. (As he always has problem with Mugler products as he has asthma but with this product, he doesn’t have any problem). I tried on my handkerchief for trying how long last, it’s 2 weeks still strong smell. Packaging and box are so elegant. The only down side is the cap of the bottle. It’s loose and I don’t like it. Will that stop me to don’t buy this product again? NO! If you going to evening party specially in winter, this is the one perfume must have. Enjoy! Ali :);https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---oriental-extreme-M011001005.html;SITE;APPROVED;;TMGUK004324882;BV_FE_FAMILY:M011001005;M011001005;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Alifer;London, UK;0;No;No;5;Yes;;;;;;;0;0;0;0;0;0;3;1;0;;;;;36-45;11-25 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
187416261;10/5/2017;10/5/2017;M011001005;Les Exceptions - Oriental Extreme;;Bought to put awayas a Christmas present so cannot comment yet. However, I love everything I have in the Mugler range of peprfumes;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---oriental-extreme-M011001005.html;SITE;APPROVED;;TMGUK004271875;BV_FE_FAMILY:M011001005;M011001005;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 100;;Fizz;South Wales;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;1;0;;;;;66 or over;;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
168104582;1/16/2017;1/16/2017;M011001005;Les Exceptions - Oriental Extreme;Oriental express;"This is a delicious aroma exotic, musky. Peopke comment on it, completely different from lots of perfumes has its special something that tajes ut hugher then other perfumiers
Could you produce smaller bottles so everyone can try as it is expensive";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---oriental-extreme-M011001005.html;SITE;APPROVED;;TMGUK003753359;BV_FE_FAMILY:M011001005;M011001005;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 10;;Sparkles;England, UK;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;10;0;0;;;;;56-65;Less than 1 year;Female;;;;;BV_PRR_REVIEW_THANKYOU;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
212074397;8/16/2019;8/18/2019;M011001004;Les Exceptions - Over the Musk;Scrumptious;"Recived this morning and I am very happy no not happy but extatic of how beautiful it smells. 
Presented in a great box which I believe is made from wood 
Thanx so much  Thierry Mugler";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---over-the-musk-M011001004.html;OTHER;APPROVED;;TMGUK005103881;BV_FE_FAMILY:M011001004;M011001004;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 250;;Tina2012;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;1-3 years;Female;Yes;;;;BV_REVIEW_DISPLAY;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
198826232;4/10/2018;4/10/2018;M011001004;Les Exceptions - Over the Musk;Exquisite;I love, love, love this perfume. Every time I wear it I always attract favourable comments. Women always ask me what I'm wearing, as it leaves a delicious scent on the breeze. Highly recommend this one.;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---over-the-musk-M011001004.html;SITE;APPROVED;;TMGUK004381868;BV_FE_FAMILY:M011001004;M011001004;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 100;;PennyP;Swansea;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;36-45;11-25 years;Female;;;;;BV_PRR_REVIEW_THANKYOU;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
192934507;11/14/2017;11/14/2017;M011001004;Les Exceptions - Over the Musk;Over The Musk - Underwhelming;"Not a fragrance that I would choose again. 
Being used to the various Angel products, this fragrance is pleasant enough but it is lacking depth but that is just my opinion.
I look forward to hearing what other people think of it.

I will however be ordering a couple of the other Mugler Les Exceptions. Having received samples of these fragrances, I know that I will be getting value for money.";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---over-the-musk-M011001004.html;SITE;APPROVED;;abAm39zl24Ep6o9YO9FBVvWGRx;BV_FE_FAMILY:M011001004;M011001004;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Angemay;England;0;Yes;Yes;3;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
190369867;10/13/2017;10/14/2017;M011001004;Les Exceptions - Over the Musk;Absolutely beautiful;"Superb presentation case and bottle
Lovely fragrance 
Lovely smokey hints give this a long lasting aroma";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---over-the-musk-M011001004.html;SITE;APPROVED;;TMGUK001820858;BV_FE_FAMILY:M011001004;M011001004;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Paulahippychick;;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
168104519;1/16/2017;1/16/2017;M011001004;Les Exceptions - Over the Musk;Over the musk;This us woody smokey but delicious different from others in this range a little exotic enticing perfume;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---over-the-musk-M011001004.html;SITE;APPROVED;;TMGUK003753359;BV_FE_FAMILY:M011001004;M011001004;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 10;;Sparkles;England;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;56-65;Less than 1 year;Female;;;;;BV_PRR_REVIEW_THANKYOU;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
167672887;1/10/2017;1/11/2017;M011001004;Les Exceptions - Over the Musk;Wonderful fragrance;"I got fantastic subtle woody tones from the sample in the shop.
I hope to enjoy wearing this fragrance. I ordered on line 3 weeks ago and it has not arrived yet.";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---over-the-musk-M011001004.html;SITE;APPROVED;ABC PUX SI;bcwTha4hU3Q1iRbQSae5dSTz8T;BV_FE_FAMILY:M011001004;M011001004;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Gareth;Belfast;0;Yes;Yes;5;Yes;;;07/28/2017 10:12 (thierrymugler-en_gb) Approved by client;;;;0;0;0;0;0;0;1;0;0;;;;;;Less than 1 year;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
167219504;1/7/2017;1/9/2017;M011001004;Les Exceptions - Over the Musk;Ordered 3 weeks ago, still awaiting delivery;I'd love to be able to write a review about this product. It's been 3 weeks since I ordered online and it still has not arrived. There has been a problem with their ordering process which they can't sort and are trying to process my order manually but that does not seem to be working either. I would think carefully before ordering online with this company .;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---over-the-musk-M011001004.html;SITE;REJECTED;CS SI PUX VAC;bcwTha4hU3Q1iRbQSae5dSTz8T;BV_FE_FAMILY:M011001004;M011001004;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Gareth;;0;Yes;Yes;1;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;Less than 1 year;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
211135546;7/11/2019;7/13/2019;M011001002;Les Exceptions - Supra Floral;Lovely perfume;Lovely elegant floral scent.. Lasts ages too nice for any old day this is my special perfume;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---supra-floral-M011001002.html;OTHER;APPROVED;;TMGUK00118859;BV_FE_FAMILY:M011001002;M011001002;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Sharon0405;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;11-25 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
194914608;1/2/2018;1/4/2018;M011001002;Les Exceptions - Supra Floral;As essential as a good handbag;This is the second of the Essentials I have tried and this gives the ability to dress appropriately for an event and to have the mood scent just like choosing the correct handbag.;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---supra-floral-M011001002.html;SITE;APPROVED;;TMGUK003636866;BV_FE_FAMILY:M011001002;M011001002;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 50;;Leslie;Brentwood;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;0;1;0;;;;;56-65;4-10 years;Male;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
168104470;1/16/2017;1/16/2017;M011001002;Les Exceptions - Supra Floral;Supra floral;"Nice fresh aroma, alluring i get comments on it
I have the set this is good but you have excelled in other aromas now";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---supra-floral-M011001002.html;SITE;APPROVED;;TMGUK003753359;BV_FE_FAMILY:M011001002;M011001002;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;Top 10;;Sparkles;England;0;Yes;Yes;4;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;Less than 1 year;Female;;;;;BV_PRR_REVIEW_THANKYOU;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
149904539;7/16/2016;7/18/2016;M011001002;Les Exceptions - Supra Floral;Must buy;"This is a stunningly beautiful fragrance, it reminds me of bygone times.
It is not like any perfume I've ever worn and I love it.";https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---supra-floral-M011001002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;stsz8q9zmlju5nw6b01eoef4o;BV_FE_FAMILY:M011001002;M011001002;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Yvie74;United Kingdom;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;56-65;4-10 years;Female;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
203421048;9/29/2018;9/29/2018;M020003095;Les Exceptions - Wonder Bouquet;Beautiful and sophisticated;I instantly loved this scent. It does remind me very much of 'Womanity' which I totally in love with, but this one is deeper and more sophisticated. Opening notes are sweet and then it changes to a beautiful bouquet of thousands of flowers, it is a massive bouquet, beautifully put together and not heavy at all. It is long lasting, and each flower compliments another. Totally love it!;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---wonder-bouquet-M020003095.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;tc63a0pzmia8apytyrs26qxnb;BV_FE_FAMILY:M020003095;M020003095;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;LaraMK;Milton Keynes, UK;1;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;46-55;4-10 years;Female;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
178887775;5/9/2017;5/9/2017;M020403088;Les Exceptions - Woodissime;Lovely just wished it lasted longer on me.;Truely beautiful fragrance. Sharp clean cut wood with warm underbody of logs on a fire. Longevity on me unfortunately not of any length unlike other ones in this brand. Womanity is my signature fragrance but I do love this!;https://www.mugler.co.uk/fragrance/unisex/les-exceptions/fragrances/les-exceptions---woodissime-M020403088.html;SITE;APPROVED;;TMGUK004296876;BV_FE_FAMILY:M020403088;M020403088;;Fragrances;les-exceptions-perfumes;Fragrance;fragrance;Fragrance > Unisex > Les Exceptions > Fragrances;MUGLER;;;;;;Fluffynubby;UK;0;Yes;Yes;4;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;46-55;11-25 years;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
168104437;1/16/2017;1/16/2017;M020403090;Les Exceptions Hot Cologne;Hot cologne;Hot cologne is wonderful different to alien and the exceptions fragrances too i have them all this is now my favourite by far.......subtle but noticeable several people have asked me what i am wearing. Keep it up I am an avid fan...;https://www.mugler.co.uk/les-exceptions-hot-cologne/M020403090.html;SITE;APPROVED;;TMGUK003753359;BV_FE_FAMILY:M020403090;M020403090;;Fragrances;W4211;Perfume;4000;Perfume > Women's Perfume > Les Exceptions > Fragrances;MUGLER;;;;Top 10;;Sparkles;England;0;Yes;Yes;5;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;56-65;Less than 1 year;Female;;;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
214367360;11/13/2019;;M020604113;MUGLER Angel Box;Brilliant gift;I purchased this two weeks ago and I absolutely love it, the scent is gorgeous and does last.;https://www.mugler.co.uk/fragrance/online-exclusives/mugler-angel-box-M020604113.html;OTHER;PENDING;;TMGUK005581370;BV_FE_FAMILY:M020604113;M020604113;;Online Exclusives;online-exclusives;Fragrance;fragrance;Fragrance > Online Exclusives;MUGLER;;;;;;Annie55;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;4-10 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
211640399;7/30/2019;7/31/2019;80044337;MUGLER Box Angel;Magical Little Box of Treats;I bought this box a couple of weeks ago and was delighted with the contents. It was well worth the price and I especially liked that you could get items not usually available on the Mugler UK website such as the eye liner stickers. The hair fragrance usually retails at £25, so the box was excellent value for money. I hope Mugler create more of these boxes soon as I would most definitely purchase.;https://www.mugler.co.uk/fragrance/special-offers/private-sales/mugler-box-angel-80044337.html;OTHER;REJECTED;PRI;TMGUK004971876;BV_FE_FAMILY:80044337;80044337;3439600032741;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;MUGLER;;;;;;Nessie;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;11-25 years;Female;;Yes;;;BV_PIE;en_GB;c6.ugc.bazaarvoice.com;21167-en_gb;
196730375;2/9/2018;2/9/2018;80044337;MUGLER Box Angel;Somewhat disappointing;"I couldn't wait for my Mugler Box to arrive, but perhaps I shouldn't have got my hopes up because I was, to be honest, disappointed. Not with the Hair Mist, but with the so-called ""surprise accessory"" which turned out to be some rather tacky eye patches. I wondered why the Alien Box had 2 ""surprises"" but the Angel only had 1? 
Sadly, unless the contents of the Angel Box are upgraded, I would not buy another one. It's a shame because I would probably have bought my daughters these as well.";https://www.mugler.co.uk/fragrance/special-offers/private-sales/mugler-box-angel-80044337.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;tnts6cscvtod3y2mz9e8km2if;BV_FE_FAMILY:80044337;80044337;3439600032741;Private Sales;private-sales;Fragrance;fragrance;Fragrance > Special Offers > Private Sales;MUGLER;;;;Number One;;Mousethatroars;Gloucestershire, UK;0;Yes;Yes;2;No;;;;;;;0;0;0;0;0;0;30;0;0;;;;;36-45;4-10 years;Female;;;;;BV_RATING_SUMMARY;en_GB;c6.ugc.bazaarvoice.com;6275-en_gb;
